activity_id,client_code,service_week,service_cat,bill_total,currency_symbol,tech_initials,status_code,total_mins,parts_list,warranty_yn,follow_up,remarks,last_updated,rating
71b25a52-cad7-4fac-9415-f2f84388dfd5,7b2dab9d-0426-4dc6-924d-4db9367d08e9,2025-01-23,Maintenance,2131.3,EUR,TLC,InProgress,73,PartA,0,1,GIUqG6lR13R9MhGXv3bHamXS9RQXYp,2025-08-31 11:35:29,4.2
509763d4-cbc3-4644-ab9b-41a986b1a87f,0bc70de1-e8d6-4b00-8775-257b1253f2bf,2025-07-09,Maintenance,3159.82,INR,SHW,Cancelled,428,"PartC, PartA",0,1,L5oIs5pZ QUORArisnv 1Z  chhM0Y,2025-08-31 11:35:29,5.0
bc6fc22b-d70b-452f-8bb3-9b4b531ec011,c5c52c2a-6a26-4c8e-8f33-3cab2b3b5dbd,2024-12-31,Inspection,4592.1,USD,CGG,InProgress,197,"PartD, PartC, PartB",0,0,Yq1JPqesUPe10kVFn5yt3l0UxMYutl,2025-08-31 11:35:29,3.2
9fcaf0d3-5589-462b-9637-a0dc5dc9589b,5063ac4d-5d94-4aa1-8da5-75f626681d28,2025-02-06,Repair,2006.93,USD,IQU,InProgress,203,"PartB, PartA",0,1,3qyA7byK83opOopKVO3g836CijBdUk,2025-08-31 11:35:29,3.0
e2e6e7aa-ee74-4e09-bf44-6f977780a238,e0c1e4cb-9fbb-4310-b869-7fd07c6c2ddd,2025-05-01,Inspection,3973.41,EUR,AGU,Pending,295,,0,1,i7FxKKPgd3O76aACIwoyVWVWYV434l,2025-08-31 11:35:29,2.3
8f406a19-8c6c-4419-acaa-8804527a6bb1,93266740-91f4-4359-8b08-b78f91b1de63,2024-12-24,Inspection,2318.26,USD,FFP,Completed,426,"PartB, PartA, PartA",0,0,3zI6Rxm7kumil6sRnnioUbjwQFHIAR,2025-08-31 11:35:29,3.4
b535bcf8-40e2-4aae-b7ab-9d5631b32973,f6cf3656-2cd0-4135-956e-a1cf2f0366ea,2024-11-08,Maintenance,4958.49,USD,RTZ,Pending,118,"PartA, PartD",1,0,8jdRseyGqpStJeXJFwbOQMTBF 2Bjg,2025-08-31 11:35:29,1.7
2005cde7-9293-4a1b-8f05-54d7c56c54f2,c4748110-a68e-45cb-a933-36ece4e06fd7,2024-11-22,Inspection,3443.23,USD,RHS,InProgress,77,PartD,1,1,ZJFxQzhjJeplcUD Rb7NF0lS uHvMw,2025-08-31 11:35:29,2.7
a055942f-8371-4403-ae38-96daa54e7dfb,a1a87919-b588-409b-b9d9-f9c3f5b68c8b,2025-04-26,Inspection,2660.75,USD,CDF,Pending,249,"PartD, PartB",0,0,yrN0Wi  RwCqL2 nyz0G8SFF4f eCT,2025-08-31 11:35:29,1.1
141b82c6-a5b7-4538-b4f8-0669c21cda62,988efbb9-9125-4feb-a25b-3bcdbce9b905,2025-01-07,Inspection,4148.12,USD,OPE,Pending,324,PartC,0,1,wmGFZjQiINXJEy7Z1OHIfGhFsEN4Hf,2025-08-31 11:35:29,3.7
5d83dfce-7d5e-4055-8d1f-f3ce4ebb81b0,da0cd1d7-8c9e-4040-b0f9-753e3b8fa9e3,2025-02-14,Inspection,2493.19,USD,GRA,Completed,300,PartD,1,1,QVAfLODEdnazhCkGLKeOK5IUBnmbIU,2025-08-31 11:35:29,4.8
8e22dcac-13da-49bb-851e-99c661f34cb2,fe82d02c-fa68-41f5-a28c-04492ab90369,2025-02-20,Repair,2209.62,USD,TRO,Completed,346,"PartC, PartB, PartB",1,1,DFQ70B6PbaWvzcjpr 4wQo9blF2Hzw,2025-08-31 11:35:29,3.8
5c64504a-3f0d-4c69-b9e7-0dec520f8cde,2cd82ca1-4ada-4b9f-bc6c-752308387eba,2025-07-17,Inspection,4013.78,USD,NVE,Pending,119,PartA,1,1,ECj0YR9gcQzVsb2yVvMkAA8PpUDguK,2025-08-31 11:35:29,4.3
d3f7b426-f917-411e-bb3b-d359087f9402,07e55b50-01a3-4ce1-9918-613ce73c2f49,2024-12-12,Installation,3522.09,USD,SYW,Completed,418,,0,0,pNrtHz7Xo j7aE6IH3UVdAPwWgtwgw,2025-08-31 11:35:29,3.3
10dda41c-3afc-45c7-ba27-4cef589c59de,3500d80d-9e38-41de-89f0-4a1ba8fd2428,2025-07-29,Maintenance,3356.34,EUR,UGX,Pending,438,PartC,1,1,mn MowA6Wb4xL3n0O8NRRvl90v5efu,2025-08-31 11:35:29,3.5
f9035183-2020-464a-96ad-02df31dc8ecd,193bf2d3-715b-4569-b4ca-1c52467167db,2024-10-20,Repair,744.37,EUR,LWG,Cancelled,278,PartC,0,1,hER175woMEwSSH9O4w1Jn5MTuVTv Z,2025-08-31 11:35:29,4.9
7d6e8348-b920-4e25-bdf4-ba4095bdc4f9,ce45b68e-f2d0-4249-bae1-52b648e7f95f,2025-06-11,Inspection,4795.49,EUR,HVP,InProgress,297,,0,0,WepmMYGNGXVVI8gONTjXILKmDaUrqg,2025-08-31 11:35:29,3.7
f90a3cfe-ce09-46ee-8c62-c939ffd0d08d,9df29ace-dc34-4d25-8277-830d5193dbee,2025-03-23,Maintenance,1091.87,USD,TRI,Cancelled,476,"PartC, PartC",1,1,kmSu zFWH1ElKWp71wQdJvFp1zgkL0,2025-08-31 11:35:29,1.3
3be67126-f76a-468f-8436-04fb0611e8b8,3ba49612-724e-495f-926a-965fca2266a3,2025-08-12,Inspection,743.86,EUR,AQX,Completed,376,PartA,0,0,SVqjbktp T4PlfxPcf6Ps4UExjfp3g,2025-08-31 11:35:29,4.9
78d3c63a-2bf8-4de3-bc50-53a2197941aa,066ff9aa-f037-48df-a79b-7a81a287e591,2025-03-29,Repair,1232.05,USD,BXC,InProgress,187,"PartA, PartC, PartC",1,0,pFElI HUuwxSsGvdqL0ONsp4rHZ TQ,2025-08-31 11:35:29,4.6
255100d9-d230-4175-b6bc-929ab1ca1229,a4656f42-c2fd-459d-b963-a3127f58efde,2025-07-02,Inspection,3396.52,INR,RZP,InProgress,329,"PartD, PartD, PartD",1,1,tkxdVAV0GKPcaPgR4NPPjeA1p54ZiH,2025-08-31 11:35:29,3.3
8cbf1205-efc2-42c7-9875-9eb3a9e2d522,8f39a35d-4dc0-4fe2-8788-ce5225a8c3bd,2025-02-13,Maintenance,2139.83,USD,NFB,Completed,469,"PartA, PartB, PartA",0,1,sOtbYzNzVvyFnrhOmgxLl IetN1HZU,2025-08-31 11:35:29,3.8
9699af66-0cf7-4a87-9026-145bdfbfce01,e256b2aa-dc9f-48a1-8e10-f2e122c86d2f,2024-10-18,Maintenance,1499.69,USD,MNW,InProgress,189,"PartD, PartD",0,0,8j9kIFMh4gnlETqRkYeNiHY8emtAkh,2025-08-31 11:35:29,4.8
443e8294-3ec8-4efd-9961-5850555811be,dbf2c73e-151f-4a03-9df9-bf696cae5d9f,2025-03-05,Repair,4934.39,USD,SCQ,Completed,191,"PartD, PartD",0,1,osSA2GUVjEaxDy3GTv5JN4tszeYw5C,2025-08-31 11:35:29,3.8
e81c5ecd-715d-4ffe-aab4-1dbf68d3a8d1,26ce454b-07d1-4151-993b-faae31dfae49,2024-10-28,Inspection,3892.5,INR,ZRD,Cancelled,377,"PartC, PartD",1,0,JdEmqokSPH6vS fojkd9jBDVP6amyI,2025-08-31 11:35:29,3.9
f168a63e-e392-4a46-be9e-0f409ac499fd,8f21925e-300e-4678-a33c-d34f81c09f5d,2025-02-24,Repair,3971.2,INR,VGV,Cancelled,256,"PartD, PartD, PartB",1,0,UVysYjSYJweR9CfpGKMsHkOICqEd9r,2025-08-31 11:35:29,4.2
134a03cb-6c72-42e1-9d48-31d523296930,42b25ca8-4c41-4d29-94b7-5924054654eb,2024-12-14,Inspection,3060.46,INR,BUS,Completed,33,,0,1,huSfmhgfl2yaKjGIS7gBLUmqaBG5f3,2025-08-31 11:35:29,1.7
1f49cafa-5387-43b0-8599-9d9e62fefddb,4b247895-f83b-4faf-89cb-8aa7def8c0ba,2024-09-17,Maintenance,1476.23,EUR,IIG,Cancelled,81,,0,0,KHyu5C0RxYrFJlR6CPuF9PcSLGX4Jg,2025-08-31 11:35:29,4.0
947253bf-8629-4e9a-8152-75f8bc6b0d51,6ae29032-254e-4a96-8413-b3dcfe9b32e1,2025-06-01,Inspection,3449.34,EUR,SDG,Completed,55,PartA,1,1,aecuhApjexYiMiJKZaB5rSFmoeipkD,2025-08-31 11:35:29,1.7
5cd1ce32-f860-404a-a461-cba60260d9db,1adc426a-c8ca-4837-ba12-419977b0c1e5,2024-12-03,Installation,4089.43,USD,YCX,Completed,395,,1,0,xDsymuqg3j9xJEOUVMRt0gXJR4aDJ9,2025-08-31 11:35:29,1.1
b7066ebc-9bc6-4977-81ee-59e6b12cc399,5eb1556d-6915-4916-ab61-07bdba5e1b53,2025-07-28,Repair,3267.55,EUR,YPD,InProgress,197,"PartC, PartA",1,0,xqTVWeIX4v5iRMyoHnUNSmIZMS Ip5,2025-08-31 11:35:29,4.9
de34d165-0c0e-41aa-9b61-7463a1e31ba8,2d49ad2a-ed94-4368-bdfc-b97cb383a9c2,2025-07-09,Maintenance,816.83,EUR,RHV,InProgress,250,,1,1,wtzcC3o22iDOYkNXiIhUGbIZ1PwxTO,2025-08-31 11:35:29,1.1
8cb7f409-97e1-4d0c-9385-3d78dcba0599,7cb254eb-fcbc-4331-b463-c6230861a8f0,2024-12-03,Inspection,1064.44,USD,GZH,Completed,325,"PartA, PartA",1,0,c0dhufYpI1WdlsbD54AxzmEF3VDHt ,2025-08-31 11:35:29,2.8
43c82275-9dcd-4821-a439-7d89f474f948,0354c94d-12ac-4f02-b8ee-4517246badb4,2025-08-15,Repair,4019.26,USD,AXS,Completed,396,PartB,1,0,y3zetGgJ0gliO5DhP OD Aqqy i8e6,2025-08-31 11:35:29,4.5
5ef54a55-1469-4ca3-8b97-3e46980287e9,68f4099b-cc6f-4d7d-b815-a2d2f6346ee7,2025-05-07,Installation,3024.81,USD,LRZ,Cancelled,114,"PartD, PartD, PartB",1,0,zMp8yCAum4MkUa2BXXpVVJ1ALx3EKU,2025-08-31 11:35:29,3.3
75d9f59b-f396-4fa0-b39b-639a49cfb4c3,5d742c10-97b0-4da6-b125-c9bfd51d2b18,2024-10-25,Repair,1028.31,EUR,UUX,Completed,172,"PartD, PartB",0,1,RdEuyFc2V0CDoNZUlXupD9SNSEowzP,2025-08-31 11:35:29,5.0
c2bd9d59-d3f0-4476-9e82-9e2b2be056c1,0f8c1bbc-038b-4591-89a1-ab9aab263dc6,2025-06-11,Repair,3721.33,EUR,HLT,Cancelled,435,"PartD, PartD, PartB",0,0,7nGtPrknX155liK83r6MkqwplfkoS5,2025-08-31 11:35:29,3.0
f2d39da5-f296-4aa1-a63b-b8d4cbf162ee,b1188834-1f18-4197-a481-857ede3966b9,2025-08-14,Maintenance,3980.06,EUR,DWZ,InProgress,413,"PartA, PartC",1,0,fsbU2VnvlBGe4JQD4VZQk5HkE04hqC,2025-08-31 11:35:29,2.6
549c4fb3-9ea5-4cf6-a995-38d630d2e5af,9aa1e80f-608b-4321-9a96-cd5773fc2715,2025-08-21,Repair,879.22,INR,RYF,InProgress,401,"PartD, PartD, PartC",1,1,37II1Ym1oeBMacsugI7PdU4k2iQm6Q,2025-08-31 11:35:29,2.8
01029490-8bf7-45a3-9c7d-2be892b5b882,143e5107-9958-4532-bcaf-99cb4b2bc87c,2024-09-26,Repair,839.63,INR,UEZ,InProgress,386,,1,1,Vcpi9NncSyv xLD7BhINPWIcJX 0DU,2025-08-31 11:35:29,4.6
5ea1b680-ee55-438c-a75e-1d14feaeb55f,b25c9313-6e62-4dbd-bb27-71a6ed31a93e,2025-03-27,Inspection,2875.36,INR,PKU,Cancelled,181,"PartC, PartD, PartB",0,1,hVj2Tl3qNFdFt6m0XQvt54Ho3v1nNc,2025-08-31 11:35:29,4.8
9131355c-b15b-4a43-b593-a72f4ceb7771,c2aedf9c-2089-462d-8445-8146c6748e4a,2025-07-19,Inspection,2525.89,INR,OFZ,InProgress,430,PartB,0,0,WFtjkSybGC62mTo7uWa2idFr2OZSh6,2025-08-31 11:35:29,4.2
5f5c0a8f-350f-4b54-8c8c-9a254c052a37,6428cfe4-130b-4451-a4fc-42fb38114f80,2025-05-31,Inspection,1473.89,EUR,SKU,Pending,195,"PartA, PartA, PartA",1,1,RJGyefYJWQX6MIgYpIZ3IxmgApez6p,2025-08-31 11:35:29,4.7
c37fca07-d08e-48ad-b70b-61e24cdb268b,449c803d-a2ce-4370-a7d8-bd3ad12e6022,2025-07-07,Maintenance,1347.6,USD,NQI,Cancelled,115,,1,1,5rNNC18dKLAXujlYEj0djOG2bTedLr,2025-08-31 11:35:29,3.2
9297db7e-5e09-4ae5-8f20-035460ffa958,0660e17a-7e30-4620-89a8-77485f7d1582,2025-07-09,Installation,1188.87,EUR,YGM,Cancelled,221,,0,1,Z3nsDVAcKThxEG8gsGarxL9zZOiR1K,2025-08-31 11:35:29,4.7
e3e1b0a8-afe2-463c-9917-fe92dd002d6e,7b90ed7a-2c11-41b7-93b2-8f63758b5375,2025-06-22,Repair,2096.61,EUR,QOV,Completed,366,PartC,0,1,O7vgbbY8JJd92qLcscFiYt2HcF5V8f,2025-08-31 11:35:29,3.6
557d1450-247b-4380-9dfc-0e79186e52e6,b1bbe834-b86b-4a91-b2d9-d8bb95c3bc97,2025-08-11,Repair,613.87,EUR,IGA,Pending,252,,0,0,VIiJrAZeUJhBjQvfZK3J7vY6IyGdtE,2025-08-31 11:35:29,4.7
16973ae6-84ff-4aea-875b-5301582b4901,786d3fb1-ec1a-418d-99da-02dbb3db51a4,2025-08-05,Inspection,2132.98,EUR,DJU,InProgress,40,"PartC, PartD",0,0,lzBVMrDpY1 Cd8SAJSZHRKPgF kY78,2025-08-31 11:35:29,1.3
9bef44a9-2805-443b-b18b-c2928e2bce92,4707f364-c697-49a6-9fc5-e7fd3d0b7327,2025-01-17,Maintenance,4078.98,INR,SIT,InProgress,127,"PartD, PartA, PartC",0,0,oqnEPK3DTqmZeZ3pIEKM17Azg5Jx9Q,2025-08-31 11:35:29,2.3
eade0945-4674-4802-a7fb-7a6564ce8d79,2daf6540-9611-48ed-ab49-a39a2f6d06ef,2025-03-11,Maintenance,4763.59,INR,REX,Cancelled,462,"PartB, PartB, PartB",1,1,1Dxy983hnZcol1GmpqGqgHZy6aPIld,2025-08-31 11:35:29,1.5
b676e117-fafe-47e1-ba8f-fee8813c2a99,2b43864f-9e36-4e21-aba6-92e6dd21c547,2025-08-17,Inspection,4697.77,USD,FFD,Pending,453,"PartD, PartA",1,1,mc8P7mYDQBJk2PJFv6W7Gd73nXduxO,2025-08-31 11:35:29,2.6
01d03dda-e800-424f-9177-3e3872137547,e2e4ab31-ae39-4e2e-bcfb-ac8ec42c74e1,2024-12-24,Installation,3708.52,USD,UMH,InProgress,144,PartD,1,0,MFvKpl4HPVrGS3j0zckJNpb n5XUhC,2025-08-31 11:35:29,4.8
af435472-5f11-446a-95ea-1a2d74e57feb,c6e67a95-c810-43cd-98aa-d7ed69f92bc3,2025-01-04,Repair,806.3,EUR,QGO,Pending,202,,0,1,WABlzuWvkK6cRIjOmI GFeQmG9Ehqd,2025-08-31 11:35:29,2.2
0546f210-f09f-4c5b-b540-b0901805218e,ce2eec8d-a1c9-4fcd-b758-0a4be452b86f,2024-11-13,Installation,2822.33,USD,GKR,Cancelled,424,"PartB, PartA, PartA",0,1,a93h33JniD2BzIrF KbbpyylkN6Chk,2025-08-31 11:35:29,3.0
449da19d-2703-48f9-af9e-edfa89eb74e7,5952c998-f9e0-4327-9456-0576a6a314f0,2025-05-30,Inspection,761.86,EUR,VWC,Cancelled,311,PartC,1,0,JdaB0wJn2uPibITesEPF2rMFy3qUjc,2025-08-31 11:35:29,4.8
2691044a-b1b0-4153-bb6b-262811b9d744,50d19a8c-4e55-4d23-931f-022e0a861395,2025-08-28,Maintenance,3441.69,USD,ZVM,Cancelled,382,PartB,0,1,lpIMraCE7kAtEywCOl9fHxd1vpBqsh,2025-08-31 11:35:29,1.2
889539e4-4814-4183-9b7d-885c47e69a84,2b104b08-f906-43fc-9497-56e7838c2421,2025-03-17,Installation,3191.26,INR,ZTK,InProgress,59,"PartB, PartC, PartA",0,1,pDEVKsWE9GMbf0lkFm07I47Pea1rKV,2025-08-31 11:35:29,2.3
1c925232-1abc-4246-8fc6-49bebd6ec9e4,81f0e8c5-fe22-46f3-8eae-423560222539,2025-06-21,Repair,3974.68,EUR,EXU,Cancelled,472,"PartB, PartA",0,0,XymXkaAJAPRjSvVW6Mm8B ygGOh7G6,2025-08-31 11:35:29,3.6
b95a99c1-dd8e-4a6c-b460-24bad04e6d34,a0330534-7aa0-45ad-baca-82c7e142b8ab,2025-07-18,Maintenance,2795.31,EUR,GDC,Pending,64,,1,1,7k7jtbwuBL7l ADM0YD8HnLJosjfmI,2025-08-31 11:35:29,2.5
7f3c8456-977d-4c66-9f8b-2038c0814864,e63a923a-4600-40a3-a4dd-7a89dadc5b06,2024-09-17,Inspection,3685.52,EUR,XWW,Pending,458,PartC,1,1,z3PAi4TV6Du3KrlW7MTwsp6CAEAPwj,2025-08-31 11:35:29,3.9
720fc9c0-6f42-4741-ade6-fb5fbaaaf850,6bf26b37-529b-4731-ba06-4f5b02d6d3b7,2024-12-03,Installation,2940.17,USD,YFV,Cancelled,31,PartB,0,1,57GnN qYUgV0lNSNXjTarG Ilj5RwV,2025-08-31 11:35:29,2.5
c03ab4c5-a03b-4e50-ba6f-6ca431af1624,ed76a44e-c2f4-4a6a-8d5d-ccffcfa9602d,2025-01-20,Installation,640.61,USD,TFN,InProgress,167,,1,1,f vjrTF jTeZntuEajRQllhUZ3asY4,2025-08-31 11:35:29,4.1
1ab55535-eb0b-48ff-96aa-8cf150c63cb5,93c4f401-ebdf-4251-84fb-f98afbddae10,2024-11-06,Repair,2765.71,INR,URT,Completed,211,"PartC, PartA",1,0,nHfz4ILayoXz3uU1pwhzZMFczSEl90,2025-08-31 11:35:29,1.5
9178613d-471f-41e9-b9b3-75de278c2b66,3723ed9c-44d5-4a43-923d-a3d3547e266a,2025-06-27,Installation,969.71,EUR,NAG,InProgress,411,,0,0,k3vQMvqLww6o0HlnzTNtswwTTJ3RP2,2025-08-31 11:35:29,5.0
c832303a-62a4-4ad3-b206-271f03257d2c,9cbf995d-9dc7-4adf-8141-67acb78f267e,2025-03-10,Maintenance,4715.89,INR,TWE,InProgress,231,"PartD, PartD, PartB",0,0,9wivuuhK63ssLeWBka6pQnFUsSheui,2025-08-31 11:35:29,3.0
fd171258-f4a5-4828-aa01-bb1776424225,96d9c6a0-a3e7-4d16-b844-ab95db0bffcf,2025-03-07,Repair,4974.06,INR,QZJ,Completed,182,"PartA, PartB, PartD",0,0,YTNgL3QwW3HoT4BkVvY5VK79vmE7xT,2025-08-31 11:35:29,4.9
9ef1f766-bbce-4291-adda-25a19f6188af,92b6ddc3-d168-43cd-a081-ccd0520bbd21,2025-05-25,Repair,4268.19,INR,JTY,InProgress,118,PartB,0,1,xjdk2FMRq5rsk1mVRLQgGA1bkt4EWs,2025-08-31 11:35:29,2.4
b7d8481a-ce25-493c-9e8e-4237caefc666,2e7c0d72-1110-4c31-b164-91908ec8e81b,2024-12-19,Repair,4161.03,EUR,KDM,Cancelled,412,PartB,1,0,FepsISBXfFiYsXl6i5Ik6H3BO9Kth8,2025-08-31 11:35:29,4.0
3b8364b1-0e89-4903-92f5-3f90fe1aeef3,9b5d3ca9-fbab-4c5e-9e94-6394fb38bd5d,2025-06-01,Maintenance,3984.89,INR,JNM,Completed,301,PartB,0,0,eVM018WFvd5VPLSkjgLvT1DZLG7Q1j,2025-08-31 11:35:29,4.7
b77c8abf-b921-4f16-bc3b-151046fc998f,6c89d918-a5a1-409b-9a39-fbbafbb5af76,2024-11-10,Repair,3818.7,USD,XDU,Completed,350,PartC,1,0,wwX57AzHPtGj3eOjIppfLMXaaVZa95,2025-08-31 11:35:29,2.3
520b2105-798d-45f3-ba6b-816451f2870a,b03a2304-2f15-4e35-b99c-944fd6652d4f,2025-07-23,Repair,1427.67,USD,QTJ,Pending,367,PartB,1,0,9DKSGw9JmCFZSxOldPuzSS3kFDGx1o,2025-08-31 11:35:29,2.9
e903a7e6-0ddd-4552-9672-8278935f2b27,7e654a07-76ce-4b36-86c7-c6e567fc35c7,2024-11-24,Inspection,4459.1,EUR,TAK,Completed,339,,1,1,736NNMw0VmcTSCQrqIoLewxaUKPWI5,2025-08-31 11:35:29,4.0
c52a39ca-d184-4a4a-b3d8-20171059846e,93e87333-696c-4f07-b8d8-353046b2c90c,2024-12-02,Maintenance,930.59,INR,ZEK,Completed,138,PartD,1,1,S6ytDlzf hK V2aEn9uBjdBIdw6lY0,2025-08-31 11:35:29,4.3
03b6fde2-d3be-405e-869f-2299d9e8efdf,af99bcc8-b85a-4a5b-b32e-26769982a5c0,2025-04-19,Repair,1628.05,USD,GZX,Pending,298,"PartA, PartD",1,0,rfSvYD72zHPuKzHvXMLeCnYUbUOWpU,2025-08-31 11:35:29,3.5
848dc9cf-fbb7-4ed8-a32c-5f9826d3f149,ade99e6f-81db-4fa3-8abf-2212e321a994,2025-02-22,Maintenance,591.76,INR,DEX,Pending,433,"PartA, PartB, PartC",1,0,cWqL QEyvKVg7Hct4ZgYsxvu2cl7tf,2025-08-31 11:35:29,3.6
8937d41b-17d9-4460-a7d3-da36d1b061e7,e901e812-d7c9-4a49-8d91-2e5af6d82013,2025-04-09,Installation,2739.11,INR,GRS,InProgress,408,,0,1,d8bE7  mN5OhWWyEUVWVrAmr1nBMFB,2025-08-31 11:35:29,1.3
3cc6ef5c-1146-490c-a2a7-c5e20e59b9ca,851914f1-4bbe-432e-883e-e2da78fdbdeb,2024-10-28,Maintenance,3600.16,USD,JCO,Completed,413,PartB,1,0,81p9anOeruvdKoqjdtORIEhik1uruq,2025-08-31 11:35:29,1.1
1f4280c5-aa11-4e9d-946b-9dcfa1f35f99,b674466b-8de7-473e-b735-b510360449b7,2025-07-01,Maintenance,1569.06,USD,JCC,Cancelled,392,PartA,1,0,uUK3JU6l6aWCcg9PvbR95CRKZPZmnZ,2025-08-31 11:35:29,2.7
c6f9b2ff-ddeb-402f-af99-07336b255202,6bd8f962-ecda-40ad-b75e-b2a18a9897f9,2025-08-07,Installation,4653.38,INR,PYW,Completed,162,"PartC, PartB, PartA",1,1,82hztdw3RkjmUEfeY5Hwvj8utsIJP2,2025-08-31 11:35:29,1.1
3d77895c-369b-4527-bf6a-f3cd8732e595,98a44e88-f5fe-4d11-90db-58820337b4c2,2025-04-23,Inspection,3756.2,EUR,DIA,InProgress,171,"PartA, PartC, PartB",1,1,JjPog kzApZiSgrruJ7k3bhmgYOFwV,2025-08-31 11:35:29,1.7
c8e7a3ee-d65e-431b-9f48-ac4bf5b1b9ef,aba27acb-085a-4622-a0da-b12e5dc8fe22,2025-01-12,Inspection,4467.22,INR,FBK,Cancelled,288,,0,0,GKq2dLk fElfO9QjZp3KGxm8bzddDF,2025-08-31 11:35:29,1.2
e91b63bb-53e7-4a6e-b493-cba386923e93,7d398e3e-b052-4307-bdf2-00223c80a5f9,2025-05-18,Installation,1191.39,USD,KCS,InProgress,281,"PartD, PartB, PartC",1,0,Vo03DFZ93TSD Pw0xkNGAO5YCqJOP0,2025-08-31 11:35:29,5.0
986d8699-c701-4c75-bbc2-9eb8e0b3a0b1,7c2d07d0-8b75-4ed7-8541-53b03623206c,2025-05-03,Maintenance,2794.39,INR,RXK,InProgress,327,,1,0,XqPjiWZIjtG6Aiahbk14JmenVa9Nt ,2025-08-31 11:35:29,4.4
d162e730-ef64-4e05-aadb-0db078fea0d4,31cdd77b-c15d-482b-912a-acea48ba4043,2025-05-22,Installation,2512.64,EUR,KJH,Completed,316,"PartD, PartD",1,1,Syd4LQ5p e8zOXJviqFb1nbeClJeTo,2025-08-31 11:35:29,3.7
ad3a1419-d01a-47e0-8756-43cf8d2eb04e,232cac34-d811-4602-8a82-a3b57202ce72,2025-02-14,Installation,1017.97,INR,BJD,Cancelled,423,,1,1,dMiqxUBYjJ5zU2nN01Wbehznbn4Poo,2025-08-31 11:35:29,3.1
e7ab369e-5b6a-4164-a2b4-0451b4e1280f,d0c3c170-6a04-48f9-a065-34fa47cfc0b7,2025-03-11,Maintenance,2233.39,USD,TCP,Pending,345,PartB,1,0,VJlxgMnZCwBErY7038vk54m2d047mf,2025-08-31 11:35:29,3.0
ee342fd0-389f-406a-b74a-d1b3f4cc6894,96e21b9d-c561-4182-9ef2-a4a8137ec37e,2025-07-27,Installation,4301.57,USD,NCQ,Completed,385,"PartD, PartD",0,1,x934cBGM46KMOZSuMlXt8bHyFM95y0,2025-08-31 11:35:29,2.5
6e7dab80-9d7f-4ecf-883c-17bf514a21c9,ca0160b1-4e23-49f2-a3eb-5e72b60dc295,2025-02-28,Maintenance,2168.14,INR,LLR,Pending,420,"PartB, PartB",1,0,ZpaLfUZq2 HTKvJlV0qo1W8tX372YC,2025-08-31 11:35:29,2.5
90fb9628-6f04-4f7c-8c7a-90f19f67a5dc,aefced02-dc79-43fe-90e6-338ee44a49de,2025-07-21,Installation,4347.67,INR,VLT,Completed,446,"PartD, PartA",1,0,BZdzFeO6OSDZm1lW18ofDaR7DrDG3H,2025-08-31 11:35:29,3.3
f8d96ef8-516f-474c-8105-e6db8b8160b0,f097cf0d-059d-4908-bf8e-a1929fa78ea6,2025-01-22,Maintenance,3562.18,INR,OVL,Cancelled,159,PartB,0,1,fbNFH6IYsUwAh4klVy8vQZr5Od27i0,2025-08-31 11:35:29,1.5
1d2d7333-8ef4-437d-9d2d-bf29cd423e2a,2e033cfa-6495-470d-855b-2e7f7931ad6b,2025-07-02,Maintenance,3494.37,INR,QTJ,Pending,186,PartA,1,1,aGcUTqPejPdSK2enVMWThTJ1x7n26f,2025-08-31 11:35:29,4.1
66f8f170-1b09-47a5-8835-ef84847949ae,28bad8fb-a497-4c6b-9268-213ec85a48ca,2024-11-24,Installation,3106.99,USD,QGM,Cancelled,473,PartB,0,1,P3sbdxSCbl4yTF4QD94atzlVnFvPYi,2025-08-31 11:35:29,3.8
8d1cfb2d-93c8-4196-8346-e709655a6fd3,2cfa67c1-92fd-403e-b582-51277bb28226,2025-03-06,Maintenance,1975.8,INR,BRM,Pending,136,"PartB, PartD, PartC",1,0,wMiho3zF7PIuUQGmdEEk2TwEgS5JfX,2025-08-31 11:35:29,4.5
9afcbbf9-ba76-4e75-ae6a-6c968b9eb030,d582037d-7f99-4e0b-a9f1-4a4c28afa830,2024-09-23,Installation,3102.32,EUR,DZH,Pending,66,"PartC, PartC, PartD",0,1,hlAB0E1VQuGxgpJQKSHLgXiqp5W5XJ,2025-08-31 11:35:29,4.6
3c4e86ae-8729-4cb0-83b7-5b75d7057735,5e4408ad-7e8b-4a35-ae84-f1a03076ddf0,2025-05-25,Installation,784.77,USD,FEK,Cancelled,243,,1,0,RlD14AWVXsByUH6RI0LDNGXIbk2YOa,2025-08-31 11:35:29,3.4
bc276ea9-d40d-4d1e-94fa-0f2accf81638,e98defed-6d15-4846-94ed-032281016daa,2025-07-18,Maintenance,4148.72,EUR,EQT,Completed,232,"PartD, PartA",1,0,uyED5nhBR8vID9mZqXK8MVyCw7 RDT,2025-08-31 11:35:29,3.3
1a4452d4-816a-45d6-88b4-0de7d89e529d,b8808eec-684a-443d-bf81-f5ddba085d6d,2025-06-07,Installation,1092.92,EUR,GKS,Completed,287,,1,0,22nvvfiYuXFJn2W7275WqT2WUv3sSy,2025-08-31 11:35:29,2.8
